name,type,start_time,duration,"value"
"JTAG","v1frame",7.936015438,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",7.936015688,0.00000025,"Capture-DR"
"JTAG","v1frame",7.936015969,0.000011438,"Shift-DR
0x0E400000000 (41)
0x0E500338030 (41)"
"JTAG","v1frame",7.936027437,0.000000406,"Exit1-DR"
"JTAG","v1frame",7.936027875,0.000000219,"Update-DR"
"JTAG","v1frame",7.936028125,0.104993719,"Run-Test/Idle"
"JTAG","v1frame",8.041021875,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",8.041022156,0.000000219,"Select-IR-Scan"
"JTAG","v1frame",8.041022406,0.000386562,"Test-Logic-Reset"
"JTAG","v1frame",8.041409,0.00000025,"Run-Test/Idle"
"JTAG","v1frame",8.041409281,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",8.041409531,0.00000025,"Capture-DR"
"JTAG","v1frame",8.041409812,0.000182469,"Shift-DR
...0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF (672)
...0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF1030AA6D (672)"
"JTAG","v1frame",8.041592313,0.000000406,"Exit1-DR"
"JTAG","v1frame",8.04159275,0.000000406,"Pause-DR"
"JTAG","v1frame",8.041593188,0.000000219,"Exit2-DR"
"JTAG","v1frame",8.041593437,0.00000025,"Update-DR"
"JTAG","v1frame",8.041593719,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",8.041593969,0.00000025,"Select-IR-Scan"
"JTAG","v1frame",8.04159425,0.010285344,"Test-Logic-Reset"
"JTAG","v1frame",8.051879625,0.00000025,"Run-Test/Idle"
"JTAG","v1frame",8.051879906,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",8.051880156,0.00000025,"Select-IR-Scan"
"JTAG","v1frame",8.051880437,0.000000219,"Capture-IR"
"JTAG","v1frame",8.051880688,0.000002187,"Shift-IR
0x7F (7)
0x61 (7)"
"JTAG","v1frame",8.051882906,0.000000375,"Exit1-IR"
"JTAG","v1frame",8.051883312,0.00000025,"Update-IR"
"JTAG","v1frame",8.051883594,0.003636219,"Run-Test/Idle"
"JTAG","v1frame",8.055519844,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",8.055520094,0.00000025,"Select-IR-Scan"
"JTAG","v1frame",8.055520375,0.000000219,"Capture-IR"
"JTAG","v1frame",8.055520625,0.000001656,"Shift-IR
0x11 (5)
0x1F (5)"
"JTAG","v1frame",8.055522313,0.000000406,"Exit1-IR"
"JTAG","v1frame",8.05552275,0.000000219,"Update-IR"
"JTAG","v1frame",8.055523,0.000000406,"Run-Test/Idle"
"JTAG","v1frame",8.055523437,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",8.055523719,0.000000219,"Select-IR-Scan"
"JTAG","v1frame",8.055523969,0.00000025,"Capture-IR"
"JTAG","v1frame",8.05552425,0.000001625,"Shift-IR
0x11 (5)
0x11 (5)"
"JTAG","v1frame",8.055525906,0.000000406,"Exit1-IR"
"JTAG","v1frame",8.055526344,0.000000219,"Update-IR"
"JTAG","v1frame",8.055526594,0.000000406,"Run-Test/Idle"
"JTAG","v1frame",8.055527031,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",8.055527313,0.000000219,"Capture-DR"
"JTAG","v1frame",8.055527563,0.000011437,"Shift-DR
0x0420000000E (41)
0x00000000000 (41)"
"JTAG","v1frame",8.055539031,0.000000406,"Exit1-DR"
"JTAG","v1frame",8.055539469,0.00000025,"Update-DR"
"JTAG","v1frame",8.05553975,0.000136562,"Run-Test/Idle"
"JTAG","v1frame",8.055676344,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",8.055676594,0.00000025,"Capture-DR"
"JTAG","v1frame",8.055676875,0.000011438,"Shift-DR
0x04000000000 (41)
0x0420000000C (41)"
"JTAG","v1frame",8.055688344,0.000000406,"Exit1-DR"
"JTAG","v1frame",8.055688781,0.000000219,"Update-DR"
"JTAG","v1frame",8.055689031,0.000287938,"Run-Test/Idle"
"JTAG","v1frame",8.055977,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",8.055977281,0.00000025,"Select-IR-Scan"
"JTAG","v1frame",8.055977563,0.000000219,"Capture-IR"
"JTAG","v1frame",8.055977813,0.000001625,"Shift-IR
0x11 (5)
0x11 (5)"
"JTAG","v1frame",8.055979469,0.000000406,"Exit1-IR"
"JTAG","v1frame",8.055979906,0.00000025,"Update-IR"
"JTAG","v1frame",8.055980187,0.000000406,"Run-Test/Idle"
"JTAG","v1frame",8.055980625,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",8.055980875,0.00000025,"Select-IR-Scan"
"JTAG","v1frame",8.055981156,0.000000219,"Capture-IR"
"JTAG","v1frame",8.055981406,0.000001656,"Shift-IR
0x11 (5)
0x11 (5)"
"JTAG","v1frame",8.055983094,0.000000375,"Exit1-IR"
"JTAG","v1frame",8.0559835,0.00000025,"Update-IR"
"JTAG","v1frame",8.055983781,0.000000406,"Run-Test/Idle"
"JTAG","v1frame",8.055984219,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",8.055984469,0.00000025,"Capture-DR"
"JTAG","v1frame",8.05598475,0.000011437,"Shift-DR
0x04200000006 (41)
0x00000000000 (41)"
"JTAG","v1frame",8.055996219,0.000000406,"Exit1-DR"
"JTAG","v1frame",8.055996656,0.000000219,"Update-DR"
"JTAG","v1frame",8.055996906,0.000264969,"Run-Test/Idle"
"JTAG","v1frame",8.056261906,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",8.056262187,0.000000219,"Capture-DR"
"JTAG","v1frame",8.056262437,0.000011438,"Shift-DR
0x04000000000 (41)
0x04200000004 (41)"
"JTAG","v1frame",8.056273906,0.000000406,"Exit1-DR"
"JTAG","v1frame",8.056274344,0.00000025,"Update-DR"
"JTAG","v1frame",8.056274625,0.000186125,"Run-Test/Idle"
"JTAG","v1frame",8.056460781,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",8.056461031,0.00000025,"Select-IR-Scan"
"JTAG","v1frame",8.056461312,0.000000219,"Capture-IR"
"JTAG","v1frame",8.056461562,0.000001656,"Shift-IR
0x11 (5)
0x11 (5)"
"JTAG","v1frame",8.05646325,0.000000406,"Exit1-IR"
"JTAG","v1frame",8.056463688,0.000000219,"Update-IR"
"JTAG","v1frame",8.056463938,0.000000406,"Run-Test/Idle"
"JTAG","v1frame",8.056464375,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",8.056464656,0.000000219,"Capture-DR"
"JTAG","v1frame",8.056464906,0.000011438,"Shift-DR
0x04400000001 (41)
0x00000000000 (41)"
"JTAG","v1frame",8.056476375,0.000000406,"Exit1-DR"
"JTAG","v1frame",8.056476812,0.000000219,"Update-DR"
"JTAG","v1frame",8.056477063,0.000153562,"Run-Test/Idle"
"JTAG","v1frame",8.056630656,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",8.056630937,0.000000219,"Capture-DR"
"JTAG","v1frame",8.056631188,0.000011437,"Shift-DR
0x04400000000 (41)
0x044013C0E88 (41)"
"JTAG","v1frame",8.056642656,0.000000406,"Exit1-DR"
"JTAG","v1frame",8.056643094,0.000000219,"Update-DR"
"JTAG","v1frame",8.056643344,0.000183594,"Run-Test/Idle"
"JTAG","v1frame",8.056826969,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",8.05682725,0.000000219,"Select-IR-Scan"
"JTAG","v1frame",8.0568275,0.00000025,"Capture-IR"
"JTAG","v1frame",8.056827781,0.000001625,"Shift-IR
0x11 (5)
0x11 (5)"
"JTAG","v1frame",8.056829437,0.000000406,"Exit1-IR"
"JTAG","v1frame",8.056829875,0.000000219,"Update-IR"
"JTAG","v1frame",8.056830125,0.000000406,"Run-Test/Idle"
"JTAG","v1frame",8.056830563,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",8.056830844,0.000000219,"Capture-DR"
"JTAG","v1frame",8.056831094,0.000011437,"Shift-DR
0x04240000006 (41)
0x00000000000 (41)"
"JTAG","v1frame",8.056842562,0.000000406,"Exit1-DR"
"JTAG","v1frame",8.056843,0.00000025,"Update-DR"
"JTAG","v1frame",8.056843281,0.000168594,"Run-Test/Idle"
"JTAG","v1frame",8.057011906,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",8.057012187,0.000000219,"Capture-DR"
"JTAG","v1frame",8.057012437,0.000011438,"Shift-DR
0x04000000000 (41)
0x04240000004 (41)"
"JTAG","v1frame",8.057023906,0.000000406,"Exit1-DR"
"JTAG","v1frame",8.057024344,0.00000025,"Update-DR"
"JTAG","v1frame",8.057024625,0.000234062,"Run-Test/Idle"
"JTAG","v1frame",8.057258719,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",8.057259,0.000000219,"Select-IR-Scan"
"JTAG","v1frame",8.05725925,0.00000025,"Capture-IR"
"JTAG","v1frame",8.057259531,0.000001625,"Shift-IR
0x11 (5)
0x11 (5)"
"JTAG","v1frame",8.057261187,0.000000406,"Exit1-IR"
"JTAG","v1frame",8.057261625,0.00000025,"Update-IR"
"JTAG","v1frame",8.057261906,0.000000406,"Run-Test/Idle"
"JTAG","v1frame",8.057262344,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",8.057262594,0.00000025,"Capture-DR"
"JTAG","v1frame",8.057262875,0.000011438,"Shift-DR
0x04400000001 (41)
0x00000000000 (41)"
"JTAG","v1frame",8.057274344,0.000000375,"Exit1-DR"
"JTAG","v1frame",8.05727475,0.00000025,"Update-DR"
"JTAG","v1frame",8.057275031,0.000169094,"Run-Test/Idle"
"JTAG","v1frame",8.057444156,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",8.057444437,0.000000219,"Capture-DR"
"JTAG","v1frame",8.057444688,0.000011437,"Shift-DR
0x04400000000 (41)
0x044010C0E88 (41)"
"JTAG","v1frame",8.057456156,0.000000406,"Exit1-DR"
"JTAG","v1frame",8.057456594,0.00000025,"Update-DR"
"JTAG","v1frame",8.057456875,0.000292094,"Run-Test/Idle"
"JTAG","v1frame",8.057749,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",8.05774925,0.00000025,"Select-IR-Scan"
"JTAG","v1frame",8.057749531,0.000000219,"Capture-IR"
"JTAG","v1frame",8.057749781,0.000001656,"Shift-IR
0x11 (5)
0x11 (5)"
"JTAG","v1frame",8.057751469,0.000000375,"Exit1-IR"
"JTAG","v1frame",8.057751875,0.00000025,"Update-IR"
"JTAG","v1frame",8.057752156,0.000000406,"Run-Test/Idle"
"JTAG","v1frame",8.057752594,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",8.057752844,0.00000025,"Capture-DR"
"JTAG","v1frame",8.057753125,0.000011438,"Shift-DR
0x0E000140002 (41)
0x00000000000 (41)"
"JTAG","v1frame",8.057764594,0.000000406,"Exit1-DR"
"JTAG","v1frame",8.057765031,0.000000219,"Update-DR"
"JTAG","v1frame",8.057765281,0.000206344,"Run-Test/Idle"
"JTAG","v1frame",8.057971656,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",8.057971906,0.00000025,"Capture-DR"
"JTAG","v1frame",8.057972188,0.000011438,"Shift-DR
0x0E000000000 (41)
0x0E000140000 (41)"
"JTAG","v1frame",8.057983656,0.000000406,"Exit1-DR"
"JTAG","v1frame",8.057984094,0.000000219,"Update-DR"
"JTAG","v1frame",8.057984344,0.000172375,"Run-Test/Idle"
"JTAG","v1frame",8.05815675,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",8.058157031,0.000000219,"Select-IR-Scan"
"JTAG","v1frame",8.058157281,0.00000025,"Capture-IR"
"JTAG","v1frame",8.058157562,0.000001625,"Shift-IR
0x11 (5)
0x11 (5)"
"JTAG","v1frame",8.058159219,0.000000406,"Exit1-IR"
"JTAG","v1frame",8.058159656,0.000000219,"Update-IR"
"JTAG","v1frame",8.058159906,0.000000406,"Run-Test/Idle"
"JTAG","v1frame",8.058160344,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",8.058160625,0.000000219,"Capture-DR"
"JTAG","v1frame",8.058160875,0.000011437,"Shift-DR
0x0E500330112 (41)
0x00000000000 (41)"
"JTAG","v1frame",8.058172344,0.000000406,"Exit1-DR"
"JTAG","v1frame",8.058172781,0.00000025,"Update-DR"
"JTAG","v1frame",8.058173062,0.000163437,"Run-Test/Idle"
"JTAG","v1frame",8.058336531,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",8.058336813,0.000000219,"Capture-DR"
"JTAG","v1frame",8.058337062,0.000011437,"Shift-DR
0x0E400000000 (41)
0x0E500330110 (41)"
"JTAG","v1frame",8.058348531,0.000000406,"Exit1-DR"
"JTAG","v1frame",8.058348969,0.000000219,"Update-DR"
"JTAG","v1frame",8.058349219,0.000213687,"Run-Test/Idle"
"JTAG","v1frame",8.058562937,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",8.058563188,0.00000025,"Capture-DR"
"JTAG","v1frame",8.058563469,0.000011438,"Shift-DR
0x0F00000000A (41)
0x00000000000 (41)"
"JTAG","v1frame",8.058574937,0.000000406,"Exit1-DR"
"JTAG","v1frame",8.058575375,0.000000219,"Update-DR"
"JTAG","v1frame",8.058575625,0.000001906,"Run-Test/Idle"
"JTAG","v1frame",8.058577563,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",8.058577812,0.00000025,"Capture-DR"
"JTAG","v1frame",8.058578094,0.000011437,"Shift-DR
0x00000000000 (41)
0x0F000000008 (41)"
"JTAG","v1frame",8.058589562,0.000000406,"Exit1-DR"
"JTAG","v1frame",8.05859,0.000000219,"Update-DR"
"JTAG","v1frame",8.05859025,0.000180531,"Run-Test/Idle"
"JTAG","v1frame",8.058770813,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",8.058771094,0.000000219,"Select-IR-Scan"
"JTAG","v1frame",8.058771344,0.00000025,"Capture-IR"
"JTAG","v1frame",8.058771625,0.000001625,"Shift-IR
0x11 (5)
0x11 (5)"
"JTAG","v1frame",8.058773281,0.000000406,"Exit1-IR"
"JTAG","v1frame",8.058773719,0.00000025,"Update-IR"
"JTAG","v1frame",8.058774,0.000000406,"Run-Test/Idle"
"JTAG","v1frame",8.058774438,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",8.058774687,0.00000025,"Capture-DR"
"JTAG","v1frame",8.058774969,0.000011437,"Shift-DR
0x0E000000001 (41)
0x00000000000 (41)"
"JTAG","v1frame",8.058786438,0.000000375,"Exit1-DR"
"JTAG","v1frame",8.058786844,0.00000025,"Update-DR"
"JTAG","v1frame",8.058787125,0.000219344,"Run-Test/Idle"
"JTAG","v1frame",8.0590065,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",8.05900675,0.00000025,"Capture-DR"
"JTAG","v1frame",8.059007031,0.000011438,"Shift-DR
0x0E000000000 (41)
0x0E08014101C (41)"
"JTAG","v1frame",8.0590185,0.000000375,"Exit1-DR"
"JTAG","v1frame",8.059018906,0.00000025,"Update-DR"
"JTAG","v1frame",8.059019188,0.000282969,"Run-Test/Idle"
"JTAG","v1frame",8.059302188,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",8.059302469,0.000000219,"Select-IR-Scan"
"JTAG","v1frame",8.059302719,0.00000025,"Capture-IR"
"JTAG","v1frame",8.059303,0.000001625,"Shift-IR
0x11 (5)
0x11 (5)"
"JTAG","v1frame",8.059304656,0.000000406,"Exit1-IR"
"JTAG","v1frame",8.059305094,0.00000025,"Update-IR"
"JTAG","v1frame",8.059305375,0.000000406,"Run-Test/Idle"
"JTAG","v1frame",8.059305812,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",8.059306062,0.00000025,"Capture-DR"
"JTAG","v1frame",8.059306344,0.000011437,"Shift-DR
0x0E000140002 (41)
0x00000000000 (41)"
"JTAG","v1frame",8.059317812,0.000000375,"Exit1-DR"
"JTAG","v1frame",8.059318219,0.00000025,"Update-DR"
"JTAG","v1frame",8.0593185,0.000182656,"Run-Test/Idle"
"JTAG","v1frame",8.059501188,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",8.059501437,0.00000025,"Capture-DR"
"JTAG","v1frame",8.059501719,0.000011437,"Shift-DR
0x0E000000000 (41)
0x0E000140000 (41)"
"JTAG","v1frame",8.059513188,0.000000406,"Exit1-DR"
"JTAG","v1frame",8.059513625,0.000000219,"Update-DR"
"JTAG","v1frame",8.059513875,0.000172156,"Run-Test/Idle"
"JTAG","v1frame",8.059686063,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",8.059686344,0.00000025,"Select-IR-Scan"
"JTAG","v1frame",8.059686625,0.000000219,"Capture-IR"
"JTAG","v1frame",8.059686875,0.000001625,"Shift-IR
0x11 (5)
0x11 (5)"
"JTAG","v1frame",8.059688531,0.000000406,"Exit1-IR"
"JTAG","v1frame",8.059688969,0.00000025,"Update-IR"
"JTAG","v1frame",8.05968925,0.000000406,"Run-Test/Idle"
"JTAG","v1frame",8.059689688,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",8.059689937,0.00000025,"Capture-DR"
"JTAG","v1frame",8.059690219,0.000011438,"Shift-DR
0x0E500330042 (41)
0x00000000000 (41)"
"JTAG","v1frame",8.059701688,0.000000406,"Exit1-DR"
"JTAG","v1frame",8.059702125,0.000000219,"Update-DR"
"JTAG","v1frame",8.059702375,0.000166969,"Run-Test/Idle"
"JTAG","v1frame",8.059869375,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",8.059869656,0.000000219,"Capture-DR"
"JTAG","v1frame",8.059869906,0.000011438,"Shift-DR
0x0E400000000 (41)
0x0E500330040 (41)"
"JTAG","v1frame",8.059881375,0.000000406,"Exit1-DR"
"JTAG","v1frame",8.059881813,0.000000219,"Update-DR"
"JTAG","v1frame",8.059882062,0.000244375,"Run-Test/Idle"
"JTAG","v1frame",8.060126469,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",8.060126719,0.00000025,"Capture-DR"
"JTAG","v1frame",8.060127,0.000011437,"Shift-DR
0x0F00000000E (41)
0x00000000000 (41)"
"JTAG","v1frame",8.060138469,0.000000375,"Exit1-DR"
"JTAG","v1frame",8.060138875,0.00000025,"Update-DR"
"JTAG","v1frame",8.060139156,0.000001906,"Run-Test/Idle"
"JTAG","v1frame",8.060141094,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",8.060141344,0.00000025,"Capture-DR"
"JTAG","v1frame",8.060141625,0.000011437,"Shift-DR
0x00000000000 (41)
0x0F00000000C (41)"
"JTAG","v1frame",8.060153094,0.000000406,"Exit1-DR"
"JTAG","v1frame",8.060153531,0.000000219,"Update-DR"
"JTAG","v1frame",8.060153781,0.000327063,"Run-Test/Idle"
"JTAG","v1frame",8.060480875,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",8.060481156,0.000000219,"Select-IR-Scan"
"JTAG","v1frame",8.060481406,0.00000025,"Capture-IR"
"JTAG","v1frame",8.060481687,0.000001625,"Shift-IR
0x11 (5)
0x11 (5)"
"JTAG","v1frame",8.060483344,0.000000406,"Exit1-IR"
"JTAG","v1frame",8.060483781,0.00000025,"Update-IR"
"JTAG","v1frame",8.060484063,0.000000375,"Run-Test/Idle"
"JTAG","v1frame",8.060484469,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",8.06048475,0.00000025,"Capture-DR"
"JTAG","v1frame",8.060485031,0.000011406,"Shift-DR
0x0E000000001 (41)
0x00000000000 (41)"
"JTAG","v1frame",8.060496469,0.000000406,"Exit1-DR"
"JTAG","v1frame",8.060496906,0.00000025,"Update-DR"
"JTAG","v1frame",8.060497187,0.000308625,"Run-Test/Idle"
"JTAG","v1frame",8.060805844,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",8.060806125,0.000000219,"Capture-DR"
"JTAG","v1frame",8.060806375,0.000011437,"Shift-DR
0x0E000000000 (41)
0x0E08014101C (41)"
"JTAG","v1frame",8.060817844,0.000000406,"Exit1-DR"
"JTAG","v1frame",8.060818281,0.000000219,"Update-DR"
"JTAG","v1frame",8.060818531,0.00030775,"Run-Test/Idle"
"JTAG","v1frame",8.061126313,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",8.061126594,0.000000219,"Select-IR-Scan"
"JTAG","v1frame",8.061126844,0.00000025,"Capture-IR"
"JTAG","v1frame",8.061127125,0.000001625,"Shift-IR
0x11 (5)
0x11 (5)"
"JTAG","v1frame",8.061128781,0.000000406,"Exit1-IR"
"JTAG","v1frame",8.061129219,0.00000025,"Update-IR"
"JTAG","v1frame",8.0611295,0.000000406,"Run-Test/Idle"
"JTAG","v1frame",8.061129938,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",8.061130187,0.00000025,"Capture-DR"
"JTAG","v1frame",8.061130469,0.000011438,"Shift-DR
0x0E000140002 (41)
0x00000000000 (41)"
"JTAG","v1frame",8.061141938,0.000000375,"Exit1-DR"
"JTAG","v1frame",8.061142344,0.00000025,"Update-DR"
"JTAG","v1frame",8.061142625,0.000177594,"Run-Test/Idle"
"JTAG","v1frame",8.06132025,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",8.0613205,0.00000025,"Capture-DR"
"JTAG","v1frame",8.061320781,0.000011437,"Shift-DR
0x0E000000000 (41)
0x0E000140000 (41)"
"JTAG","v1frame",8.06133225,0.000000375,"Exit1-DR"
"JTAG","v1frame",8.061332656,0.00000025,"Update-DR"
"JTAG","v1frame",8.061332937,0.000173344,"Run-Test/Idle"
"JTAG","v1frame",8.061506313,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",8.061506562,0.00000025,"Select-IR-Scan"
"JTAG","v1frame",8.061506844,0.000000219,"Capture-IR"
"JTAG","v1frame",8.061507094,0.000001656,"Shift-IR
0x11 (5)
0x11 (5)"
"JTAG","v1frame",8.061508781,0.000000375,"Exit1-IR"
"JTAG","v1frame",8.061509188,0.00000025,"Update-IR"
"JTAG","v1frame",8.061509469,0.000000406,"Run-Test/Idle"
"JTAG","v1frame",8.061509906,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",8.061510156,0.00000025,"Capture-DR"
"JTAG","v1frame",8.061510438,0.000011437,"Shift-DR
0x0E500338182 (41)
0x00000000000 (41)"
"JTAG","v1frame",8.061521906,0.000000406,"Exit1-DR"
"JTAG","v1frame",8.061522344,0.000000219,"Update-DR"
"JTAG","v1frame",8.061522594,0.0002825,"Run-Test/Idle"
"JTAG","v1frame",8.061805125,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",8.061805406,0.000000219,"Capture-DR"
"JTAG","v1frame",8.061805656,0.000011437,"Shift-DR
0x0E400000000 (41)
0x0E500338180 (41)"
"JTAG","v1frame",8.061817125,0.000000406,"Exit1-DR"
"JTAG","v1frame",8.061817562,0.00000025,"Update-DR"
"JTAG","v1frame",8.061817844,0.000179844,"Run-Test/Idle"
"JTAG","v1frame",8.061997719,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",8.061997969,0.00000025,"Capture-DR"
"JTAG","v1frame",8.06199825,0.000011437,"Shift-DR
0x0F000000002 (41)
0x00000000000 (41)"
"JTAG","v1frame",8.062009719,0.000000406,"Exit1-DR"
"JTAG","v1frame",8.062010156,0.000000219,"Update-DR"
"JTAG","v1frame",8.062010406,0.000001906,"Run-Test/Idle"
"JTAG","v1frame",8.062012344,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",8.062012625,0.000000219,"Capture-DR"
"JTAG","v1frame",8.062012875,0.000011437,"Shift-DR
0x00000000000 (41)
0x0F000000000 (41)"
"JTAG","v1frame",8.062024344,0.000000406,"Exit1-DR"
"JTAG","v1frame",8.062024781,0.000000219,"Update-DR"
"JTAG","v1frame",8.062025031,0.000249281,"Run-Test/Idle"
"JTAG","v1frame",8.062274344,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",8.062274625,0.000000219,"Select-IR-Scan"
"JTAG","v1frame",8.062274875,0.00000025,"Capture-IR"
"JTAG","v1frame",8.062275156,0.000001625,"Shift-IR
0x11 (5)
0x11 (5)"
"JTAG","v1frame",8.062276813,0.000000406,"Exit1-IR"
"JTAG","v1frame",8.06227725,0.00000025,"Update-IR"
"JTAG","v1frame",8.062277531,0.000000406,"Run-Test/Idle"
"JTAG","v1frame",8.062277969,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",8.062278219,0.00000025,"Capture-DR"
"JTAG","v1frame",8.0622785,0.000011437,"Shift-DR
0x0E000000001 (41)
0x00000000000 (41)"
"JTAG","v1frame",8.062289969,0.000000375,"Exit1-DR"
"JTAG","v1frame",8.062290375,0.00000025,"Update-DR"
"JTAG","v1frame",8.062290656,0.000185281,"Run-Test/Idle"
"JTAG","v1frame",8.062475969,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",8.06247625,0.000000219,"Capture-DR"
"JTAG","v1frame",8.0624765,0.000011437,"Shift-DR
0x0E000000000 (41)
0x0E08014101C (41)"
"JTAG","v1frame",8.062487969,0.000000406,"Exit1-DR"
"JTAG","v1frame",8.062488406,0.000000219,"Update-DR"
"JTAG","v1frame",8.062488656,0.000235125,"Run-Test/Idle"
"JTAG","v1frame",8.062723812,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",8.062724094,0.000000219,"Select-IR-Scan"
"JTAG","v1frame",8.062724344,0.00000025,"Capture-IR"
"JTAG","v1frame",8.062724625,0.000001625,"Shift-IR
0x11 (5)
0x11 (5)"
"JTAG","v1frame",8.062726281,0.000000406,"Exit1-IR"
"JTAG","v1frame",8.062726719,0.000000219,"Update-IR"
"JTAG","v1frame",8.062726969,0.000000406,"Run-Test/Idle"
"JTAG","v1frame",8.062727406,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",8.062727688,0.000000219,"Capture-DR"
"JTAG","v1frame",8.062727938,0.000011437,"Shift-DR
0x0E000140002 (41)
0x00000000000 (41)"
"JTAG","v1frame",8.062739406,0.000000406,"Exit1-DR"
"JTAG","v1frame",8.062739844,0.00000025,"Update-DR"
"JTAG","v1frame",8.062740125,0.000182313,"Run-Test/Idle"
"JTAG","v1frame",8.062922469,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",8.06292275,0.000000219,"Capture-DR"
"JTAG","v1frame",8.062923,0.000011437,"Shift-DR
0x0E000000000 (41)
0x0E000140000 (41)"
"JTAG","v1frame",8.062934469,0.000000406,"Exit1-DR"
"JTAG","v1frame",8.062934906,0.00000025,"Update-DR"
"JTAG","v1frame",8.062935188,0.000191094,"Run-Test/Idle"
"JTAG","v1frame",8.063126312,0.00000025,"Select-DR-Scan"
"JTAG","v1frame",8.063126594,0.00000025,"Select-IR-Scan"
"JTAG","v1frame",8.063126875,0.000000219,"Capture-IR"
"JTAG","v1frame",8.063127125,0.000001625,"Shift-IR
0x11 (5)
0x11 (5)"
"JTAG","v1frame",8.063128781,0.000000406,"Exit1-IR"
"JTAG","v1frame",8.063129219,0.00000025,"Update-IR"
"JTAG","v1frame",8.0631295,0.000000406,"Run-Test/Idle"
"JTAG","v1frame",8.063129937,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",8.063130188,0.00000025,"Capture-DR"
"JTAG","v1frame",8.063130469,0.000011437,"Shift-DR
0x0E500338192 (41)
0x00000000000 (41)"
"JTAG","v1frame",8.063141937,0.000000406,"Exit1-DR"
"JTAG","v1frame",8.063142375,0.000000219,"Update-DR"
"JTAG","v1frame",8.063142625,0.000272156,"Run-Test/Idle"
"JTAG","v1frame",8.063414812,0.000000219,"Select-DR-Scan"
"JTAG","v1frame",8.063415063,0.00000025,"Capture-DR"
"JTAG","v1frame",8.063415344,0.000011437,"Shift-DR
0x0E400000000 (41)
0x0E500338190 (41)"
"JTAG","v1frame",8.063426812,0.000000406,"Exit1-DR"
"JTAG","v1frame",8.06342725,0.000000219,"Update-DR"
